properties.subDivision,Longitude,Latitude
NC,-82.991225,35.503784
IN,-85.885882,39.217964
GA,-84.014595,33.9673
MO,-90.315909,37.559645
GA,-84.659637,33.528004
KY,-84.604725,38.786688
GA,-83.985264,33.986721
AR,-90.668489,35.818609
GA,-84.428756,33.659396
IN,-85.254539,39.069491
AR,-90.678235,35.828059
AR,-90.681243,35.845948
GA,-84.251961,33.767277
MS,-88.806619,33.454891
MS,-89.943294,34.310868
GA,-84.439089,33.639233
GA,-84.193154,33.804006
GA,-84.47316,33.615967
AR,-90.685183,35.819008
MO,-90.049355,37.967709
GA,-84.425213,33.640691
GA,-84.283143,33.73228
GA,-84.538147,33.568592
GA,-84.397957,33.653809
GA,-84.576207,33.543038
GA,-83.987518,33.948624
GA,-84.01685,33.923483
GA,-84.060989,33.886429
TN,-82.847765,36.147469
AR,-90.704841,35.821111
KY,-84.344023,38.677761
MS,-88.841104,33.447026
GA,-84.437404,33.61418
GA,-83.910404,34.001634
AL,-86.743196,32.959158
GA,-84.365763,33.647865
GA,-84.110992,33.823986
GA,-84.196098,33.760826
GA,-84.161484,33.785221
GA,-84.271627,33.704266
GA,-83.762014,34.119612
TN,-82.819276,36.170472
KY,-84.618628,38.858595
GA,-84.382806,33.620643
IL,-89.371908,38.627392
GA,-84.013928,33.875414
GA,-83.851848,34.010359
GA,-84.784729,33.384846
GA,-84.215784,33.719021
AL,-87.148665,32.94509
AL,-85.359167,33.15227
GA,-84.465824,33.553299
IN,-85.964623,39.31105
GA,-84.025078,33.855387
GA,-84.216934,33.710712
GA,-83.961369,33.898403
GA,-84.101565,33.78546
GA,-84.348572,33.613571
GA,-84.41323,33.570952
GA,-84.753854,33.376792
AR,-90.723524,35.570673
TN,-82.774397,36.179577
NC,-82.86271,35.532545
GA,-84.410307,33.562362
GA,-84.678489,33.408193
NC,-82.850119,35.55307
KY,-84.63366,38.916417
GA,-83.69891,34.107952
GA,-84.042769,33.804929
IL,-88.548511,39.091633
TN,-82.759398,36.187695
GA,-83.303897,34.569271
GA,-84.371404,33.572293
GA,-84.169913,33.706161
GA,-84.340311,33.589464
GA,-83.642761,34.151706
GA,-84.29998,33.611751
GA,-84.166999,33.700529
VA,-82.791392,36.711736
IN,-86.437561,39.408087
MS,-90.374923,34.689865
GA,-84.423673,33.522522
IL,-89.993409,38.19895
GA,-84.779807,33.325648
MO,-90.825517,36.631189
GA,-84.36512,33.539272
IL,-88.748542,39.047598
GA,-84.235955,33.61996
KY,-84.661386,38.974555
GA,-84.115608,33.702026
GA,-84.321108,33.561986
IL,-89.52646,38.620013
MO,-90.700053,37.145145
GA,-84.566835,33.410113
IN,-86.157299,39.411174
KY,-84.545327,38.928885
KY,-83.28398,37.898252
IL,-88.531139,39.149167
IN,-84.878016,39.086007
AL,-85.960973,32.922835
IL,-87.983909,39.31613
IL,-88.565942,39.139718
GA,-84.088161,33.696502
KY,-84.641766,38.988276
GA,-84.453316,33.457455
IN,-87.415525,39.423432
MO,-90.225682,38.005487
IN,-87.125002,39.451725
IN,-87.333566,39.434808
GA,-83.464432,34.258873
GA,-83.723232,33.991284
KY,-83.754148,38.420759
MS,-89.260041,33.528269
KY,-84.674893,39.015291
GA,-83.890793,33.834634
VA,-82.755741,36.861307
GA,-84.266608,33.554238
GA,-84.281524,33.543469
GA,-83.75581,33.944322
GA,-84.568457,33.372451
TN,-82.686781,36.527173
GA,-84.456993,33.430471
KY,-84.621169,39.004596
MO,-90.422333,37.788289
IL,-89.72094,38.534877
IN,-84.851837,39.111711
KY,-83.476554,38.18952
KY,-82.803947,37.11064
MO,-90.446696,37.770448
MS,-88.551712,33.142136
IL,-87.692739,39.418492
IL,-89.794093,38.496948
IN,-87.413478,39.463941
KY,-83.443943,38.180363
KY,-84.7024,39.066677
IN,-87.372832,39.47218
KY,-84.656182,39.05027
SC,-83.045034,34.752341
AL,-86.575829,32.800402
KY,-84.588579,39.021708
GA,-84.031395,33.664124
IN,-85.480167,39.354942
AR,-90.954785,36.073709
IL,-89.101144,38.976784
AR,-90.782123,35.242225
AR,-90.961388,36.250891
IL,-89.915088,38.437312
IN,-86.801437,39.529955
GA,-84.236292,33.50376
TN,-82.624952,36.552468
GA,-84.325217,33.446883
GA,-84.874436,33.161003
KY,-84.535289,39.024866
IN,-87.114756,39.525736
KY,-84.57697,39.047684
KY,-83.047308,37.7409
KY,-84.509332,39.016934
IN,-86.018662,39.483813
GA,-84.015007,33.643127
GA,-84.19305,33.518828
IN,-86.06376,39.492135
IN,-87.384482,39.509265
IN,-85.21494,39.308994
KY,-84.469424,39.010487
GA,-84.543361,33.293462
OH,-84.706797,39.130524
KY,-84.402857,38.9866
OH,-84.609159,39.095762
KY,-84.504891,39.045608
NC,-82.640237,35.557776
SC,-82.999038,34.68987
IL,-89.390148,38.878562
MO,-90.647143,37.624748
MS,-90.274197,34.259166
GA,-83.976963,33.627376
NC,-82.622849,35.601527
GA,-84.214106,33.463013
AL,-85.764137,32.836484
MS,-90.047838,34.006545
IN,-85.626446,39.45035
GA,-84.141585,33.507158
NC,-82.723774,35.246136
IL,-89.808372,38.596908
TN,-82.567509,36.579128
GA,-85.023689,33.049004
SC,-82.984394,34.692414
IN,-84.855441,39.219878
GA,-85.070549,33.029185
TN,-82.553954,36.505028
GA,-83.743528,33.795054
VA,-82.565925,36.637346
MO,-90.511481,37.883235
OH,-84.605964,39.127015
MS,-89.825168,33.776097
OH,-84.574503,39.112905
AR,-90.790151,35.030997
KY,-84.519286,39.08731
OH,-84.286484,38.967644
NC,-82.57032,35.703536
GA,-83.119651,34.44629
NC,-82.60534,35.529949
GA,-84.981112,33.04186
IN,-86.046167,39.551489
IL,-89.949066,38.517544
KY,-84.480626,39.078608
NC,-82.5882,35.586718
OH,-84.628312,39.150495
KY,-83.778827,38.643056
GA,-84.165516,33.452872
TN,-82.520807,36.525304
VA,-82.601539,36.956056
IL,-89.982147,38.502964
GA,-83.921118,33.614456
TN,-82.519492,36.548642
IN,-86.15964,39.578567
GA,-83.963699,33.579571
IN,-85.751941,39.519593
KY,-84.4829,39.097909
GA,-84.179184,33.428516
IL,-90.153876,38.354138
VA,-82.594043,36.968686
IL,-89.68074,38.754122
IN,-86.375517,39.608178
NC,-82.554098,35.624357
IN,-86.478616,39.616153
IL,-89.909183,38.584563
IN,-86.100651,39.584025
TN,-82.496518,36.481284
IL,-89.929956,38.569976
OH,-84.660911,39.195026
GA,-85.030187,32.99113
OH,-84.795229,39.25368
MO,-90.995788,37.0108
OH,-83.83653,38.732001
IL,-89.984309,38.542084
GA,-84.121654,33.439655
TN,-82.475265,36.408376
IN,-85.776147,39.548005
OH,-84.484895,39.125951
NC,-82.544459,35.56754
TN,-82.467166,36.300734
OH,-84.500035,39.134818
IN,-86.84157,39.645496
NC,-82.533182,35.595474
OH,-84.601562,39.188997
NC,-82.553789,35.482458
IN,-86.159143,39.617664
GA,-83.471697,33.940245
OH,-84.344678,39.072011
GA,-83.159777,34.28628
IL,-89.955191,38.592985
KY,-83.123893,38.088042
IN,-86.079349,39.614803
GA,-83.853031,33.602478
IL,-90.023504,38.540103
IL,-88.18233,39.484004
IN,-86.332592,39.643011
OH,-84.512991,39.16487
NC,-82.516419,35.577148
IL,-88.377526,39.433155
GA,-84.180119,33.366881
NC,-82.526593,35.508699
IN,-85.818309,39.583635
KY,-82.762578,37.562219
GA,-83.826982,33.610634
AL,-87.595798,32.699038
NC,-82.50609,35.569568
IL,-89.984255,38.591174
OH,-84.302994,39.071171
IL,-87.683789,39.6042
IN,-86.118031,39.635927
NC,-82.533673,35.443826
OH,-84.244992,39.04599
IL,-90.051891,38.544727
OH,-84.455465,39.159802
OH,-84.587591,39.222756
OH,-84.427831,39.147163
TN,-82.417033,36.150392
NC,-82.488761,35.587082
MO,-90.388094,38.215272
OH,-84.091181,38.964373
GA,-83.848253,33.570428
GA,-83.447115,33.915535
GA,-84.291908,33.275249
GA,-83.411278,33.949856
SC,-82.837,34.691821
IN,-86.137428,39.65151
GA,-83.395861,33.962504
TN,-82.411223,36.388973
IN,-86.369172,39.674667
AR,-90.659142,34.554059
OH,-84.520412,39.200988
KY,-82.783222,37.656252
MO,-90.40387,38.211429
OH,-84.548748,39.217409
IN,-87.430306,39.657554
OH,-84.595657,39.24382
IL,-88.336777,39.483537
TN,-82.394308,36.358561
OH,-84.42678,39.171089
OH,-84.462192,39.189942
KY,-82.778051,37.682066
OH,-84.362796,39.142506
GA,-83.339071,33.993707
GA,-84.122476,33.352974
OH,-83.886897,38.862138
IN,-86.097923,39.665826
NC,-82.506315,35.395655
IN,-86.083276,39.665325
TN,-82.384407,36.312794
SC,-82.704625,34.884895
OH,-84.27066,39.099193
IN,-85.013072,39.42382
IN,-86.410339,39.69969
AL,-85.181043,32.84464
IL,-90.218432,38.446811
TN,-82.389552,36.534171
TN,-82.375619,36.340534
IN,-86.13159,39.680286
IN,-86.270211,39.694692
GA,-84.272675,33.247684
GA,-83.440342,33.872473
MS,-89.084399,33.124854
IL,-90.045836,38.613164
OH,-84.508884,39.23506
IN,-86.187506,39.693164
IN,-86.149345,39.689065
TN,-82.364317,36.307756
IL,-89.906081,38.731879
IN,-86.359126,39.716355
IN,-86.297554,39.714874
MO,-90.404482,38.287601
KY,-82.817703,37.822147
IL,-89.976936,38.691357
TN,-82.345583,36.3196
OH,-84.440535,39.222747
OH,-84.563794,39.28046
IN,-86.081573,39.700797
IL,-90.011198,38.679085
OH,-84.376142,39.19985
GA,-83.324502,33.937721
IN,-86.120007,39.71264
OH,-84.150052,39.082673
KY,-83.161726,38.304244
GA,-84.283878,33.197656
VA,-82.474042,37.150863
OH,-84.470408,39.258199
IN,-86.152023,39.72501
OH,-84.396935,39.226463
MS,-89.757481,33.487402
IN,-86.508942,39.757975
IL,-90.177504,38.562944
IN,-86.279587,39.744354
TN,-82.316175,36.425601
OH,-84.496206,39.280959
OH,-84.27703,39.173582
IN,-86.007591,39.717218
NC,-82.455841,35.307467
NC,-82.445151,35.337746
MO,-90.58058,38.14432
IL,-90.128191,38.616074
NC,-82.437549,35.34937
IL,-88.805466,39.406166
IN,-86.402478,39.763295
OH,-84.524349,39.302838
IN,-86.226261,39.750262
IN,-86.102225,39.736905
TN,-82.312027,36.523595
IN,-86.247051,39.754121
IN,-86.331897,39.763117
GA,-82.929955,34.352402
IN,-85.444402,39.625615
MO,-90.305475,38.471569
OH,-84.467328,39.290066
NC,-82.302001,35.915836
IN,-85.898228,39.723216
OH,-84.561284,39.337162
OH,-84.444469,39.284848
IL,-89.950714,38.793083
MO,-90.776453,37.928731
MO,-90.299551,38.496202
KY,-82.566103,37.517727
IN,-86.113194,39.758913
IN,-86.029091,39.751014
OH,-84.498259,39.319144
IN,-86.288264,39.779501
IL,-89.834815,38.890021
AL,-86.374089,32.518002
MO,-90.39075,38.418425
OH,-84.234432,39.194922
IL,-89.980415,38.787804
OH,-84.378108,39.270933
AR,-91.251411,35.607487
OH,-84.540088,39.347307
NC,-82.409531,35.296701
KY,-82.528176,37.473133
MO,-90.375865,38.444979
OH,-84.340794,39.258214
MO,-90.558028,38.248089
NC,-82.320051,35.60984
IN,-86.217567,39.787467
KY,-82.535382,37.504838
OH,-84.395799,39.290433
MS,-90.575533,34.189921
AL,-86.210031,32.519585
IN,-86.038819,39.771941
MO,-90.333435,38.500947
MO,-90.287693,38.54598
TN,-82.245385,36.349239
IN,-86.090064,39.781201
IN,-86.26818,39.799888
IN,-86.15694,39.788983
VA,-82.318235,36.90512
OH,-83.562452,38.782937
TN,-82.261688,36.590645
MO,-90.221972,38.612495
MO,-90.195483,38.636908
OH,-83.919527,39.039658
IN,-85.993854,39.774344
SC,-82.713982,34.57954
KY,-83.3266,38.59181
IL,-90.071674,38.749863
OH,-84.550096,39.378076
OH,-84.433053,39.325297
AL,-86.409894,32.486484
OH,-84.609991,39.40657
SC,-82.569254,34.82638
MO,-90.292522,38.565636
GA,-83.960741,33.294177
IL,-89.493821,39.154069
IL,-90.145529,38.700857
MO,-90.276009,38.586227
AL,-85.899049,32.538548
TN,-82.221734,36.350914
IL,-90.121434,38.723599
IN,-86.046396,39.794628
MO,-90.346413,38.521984
OH,-84.461925,39.35199
AL,-85.42185,32.63788
MO,-90.380927,38.49399
OH,-84.271038,39.262725
IN,-86.280539,39.824029
OH,-84.55829,39.398266
IN,-86.082523,39.80497
IN,-86.236856,39.823341
AL,-85.445717,32.624462
IN,-86.383056,39.837665
OH,-84.313457,39.291997
OH,-84.365698,39.319955
MO,-90.293806,38.592967
MO,-90.243767,38.639053
GA,-84.058667,33.208253
AL,-85.349886,32.644209
AL,-86.450895,32.459165
IN,-86.158496,39.824508
AL,-85.483844,32.607073
AL,-86.391579,32.461052
OH,-84.577933,39.422754
IL,-89.080421,39.390486
IN,-86.120581,39.824912
TN,-82.214112,36.594896
MO,-90.31905,38.58311
SC,-82.6962,34.531108
AL,-85.404797,32.619619
AL,-88.206297,32.625159
OH,-84.160312,39.232688
IN,-86.392012,39.856265
MO,-90.217882,38.685236
MO,-90.287483,38.624458
OH,-84.74878,39.504862
OH,-84.313665,39.318372
IL,-88.297699,39.68069
IN,-86.042393,39.82942
IN,-86.009443,39.825517
TN,-82.193573,36.573059
TN,-82.174057,36.289387
AL,-87.03184,32.430743
MO,-90.338371,38.591175
IN,-85.915818,39.816633
IN,-86.241017,39.856491
OH,-84.276956,39.308944
OH,-84.368451,39.354056
SC,-82.666678,34.537058
MO,-90.250699,38.676173
IN,-86.194366,39.854462
IN,-86.122419,39.84708
IL,-88.607963,39.600554
SC,-82.435738,34.96061
IN,-85.770431,39.804046
OH,-84.384098,39.372191
SC,-82.599525,34.630715
MO,-90.393754,38.55704
OH,-84.47155,39.418286
AL,-85.505603,32.561382
MO,-90.450104,38.51571
MO,-90.335484,38.626693
AL,-87.837955,32.503738
IN,-86.266071,39.882086
IN,-86.140782,39.870209
GA,-84.618394,32.853581
IN,-85.135138,39.671868
MO,-90.486494,38.489708
VA,-82.159377,36.624729
SC,-82.633537,34.532326
SC,-82.663217,34.481038
GA,-83.474609,33.557919
SC,-82.428912,34.911909
MO,-90.374567,38.606869
MO,-90.406013,38.577091
AL,-86.231455,32.419864
MO,-90.244077,38.72775
SC,-82.45282,34.852471
IL,-90.07749,38.864878
KY,-82.943618,38.340996
MO,-90.524168,38.463335
IN,-85.973145,39.861611
SC,-82.480815,34.787288
MO,-90.58325,38.41267
MO,-90.290743,38.700575
NC,-82.180815,35.621367
IN,-86.070265,39.881683
IN,-86.121419,39.887679
OH,-83.569616,38.931122
MO,-90.470717,38.540523
IL,-90.057612,38.901253
OH,-84.259043,39.357957
MO,-90.220695,38.772799
GA,-84.153052,33.054901
SC,-82.497816,34.710788
IN,-86.22,39.911254
VA,-82.124365,36.634828
MO,-90.347048,38.673931
MO,-90.278493,38.73552
IL,-89.669117,39.178494
AR,-91.486663,36.317943
MO,-90.30448,38.723333
MO,-90.438545,38.602058
IN,-86.064141,39.904799
SC,-82.404964,34.859872
AL,-86.275591,32.380252
MO,-90.476976,38.56686
AR,-91.197681,34.904735
IN,-85.994629,39.899014
IN,-86.228626,39.925732
IL,-90.120674,38.882791
MO,-90.357734,38.686238
AL,-86.345038,32.369529
MO,-90.231888,38.796379
AL,-86.200246,32.382778
SC,-82.416107,34.820063
MO,-90.376421,38.673648
IN,-86.158555,39.926635
GA,-84.334571,32.92623
GA,-82.860759,34.10851
SC,-82.418557,34.794609
MO,-90.280827,38.767875
AL,-85.956367,32.404224
MO,-90.350102,38.710151
AL,-86.268218,32.364482
KY,-82.515235,37.85441
IN,-86.340047,39.949999
OH,-84.339018,39.440917
IN,-85.557612,39.843607
SC,-82.393697,34.823701
IN,-86.275388,39.949694
OH,-84.419343,39.481464
AL,-86.318726,32.352007
IL,-88.27231,39.791262
IN,-86.025688,39.927669
MO,-90.492291,38.594661
MO,-90.389954,38.691914
SC,-82.354252,34.885557
MS,-90.159528,33.509714
AL,-86.218295,32.355858
AL,-86.137648,32.362699
NC,-82.066785,35.890695
NC,-82.204219,35.248497
IL,-90.174326,38.889219
IN,-86.163078,39.954796
SC,-82.477767,34.619084
MO,-90.437091,38.671734
IN,-85.918202,39.92988
IL,-90.151543,38.91618
IN,-86.39572,39.979601
AL,-85.693639,32.42138
MO,-91.534486,36.523208
OH,-83.989773,39.29206
MS,-90.213301,33.527349
MO,-90.335791,38.773857
AL,-86.328119,32.325703
AL,-86.180018,32.339669
IN,-86.114367,39.962448
MO,-90.296881,38.810829
SC,-82.329761,34.873553
AL,-86.255072,32.327772
MO,-90.390918,38.73349
SC,-82.346336,34.828346
IN,-86.039499,39.959794
MS,-89.591502,33.066334
IN,-86.010663,39.957571
AL,-86.23243,32.325859
OH,-83.417288,38.934309
MO,-90.516479,38.626068
MO,-90.636354,38.505955
KY,-82.627443,38.125412
MO,-90.553795,38.592411
OH,-84.354913,39.500732
MO,-90.443806,38.700298
SC,-82.386988,34.720273
MO,-90.334519,38.800558
MO,-90.354951,38.783391
OH,-84.194151,39.432723
SC,-82.274521,34.937172
OH,-84.321278,39.495675
SC,-82.292646,34.892172
OH,-84.385344,39.526871
IN,-86.902395,40.023913
SC,-82.485581,34.516464
NC,-82.037732,35.704032
VA,-82.059521,36.90319
IN,-86.00488,39.979491
MO,-90.378734,38.783662
MO,-90.456695,38.714223
MO,-90.349027,38.8125
AR,-91.596029,36.241092
MO,-90.586402,38.592977
SC,-82.306642,34.831981
IL,-90.190229,38.946904
MO,-90.501009,38.68012
VA,-82.009318,36.696278
IL,-87.636557,39.979346
MO,-90.678631,38.506441
IN,-86.065519,40.000783
MO,-90.430077,38.757378
IN,-86.126534,40.007819
SC,-82.234864,34.949486
NC,-82.01371,35.67636
SC,-82.312116,34.777962
GA,-83.938828,33.040501
AL,-86.357269,32.270503
MO,-90.567013,38.643544
SC,-82.269148,34.859804
IN,-85.929591,39.995185
IN,-86.486232,40.047129
SC,-82.237768,34.91449
GA,-84.94672,32.554223
MO,-90.454873,38.761888
VA,-82.104041,37.23538
IN,-85.84442,39.992353
KY,-82.272906,37.656102
VA,-81.975106,36.701436
MS,-89.148288,32.758211
IN,-85.143211,39.8505
GA,-84.968207,32.532761
OH,-84.290712,39.541676
IN,-85.383476,39.915558
SC,-82.256881,34.820433
IN,-86.141476,40.043445
MO,-90.759781,38.484097
IN,-86.90444,40.076209
NC,-81.928129,36.084221
GA,-83.204364,33.548312
AL,-85.044628,32.497518
IN,-86.075089,40.043729
IN,-85.769988,40.004086
IL,-89.298746,39.552919
KY,-82.704238,38.371836
GA,-84.955595,32.519709
MO,-90.491476,38.772582
AL,-85.016818,32.497722
SC,-82.266836,34.754712
GA,-84.872678,32.544275
AL,-85.093097,32.46956
IN,-86.000974,40.045972
GA,-84.971289,32.506681
MO,-90.616912,38.667596
AR,-91.641699,35.767181
OH,-84.274429,39.563889
IN,-84.943653,39.823116
VA,-81.930315,36.712414
OH,-84.259707,39.561967
GA,-84.888777,32.521555
AL,-85.02795,32.469578
SC,-82.255469,34.722252
AR,-91.562448,35.317881
MO,-90.530086,38.779086
SC,-82.258393,34.706213
KY,-82.827589,38.567736
GA,-84.987072,32.472139
MO,-90.578537,38.746498
IN,-84.878651,39.829315
OH,-83.610402,39.229487
IL,-89.890931,39.279475
GA,-84.941197,32.482322
GA,-83.268611,33.422294
GA,-83.386686,33.32254
KY,-82.691563,38.435885
SC,-82.089572,35.041472
MO,-90.513951,38.819366
OH,-84.348414,39.637531
OH,-84.637236,39.760693
OH,-82.964496,38.739691
OH,-84.089431,39.527155
MO,-90.563393,38.791718
IN,-84.824447,39.833315
GA,-84.923693,32.464455
MO,-90.977182,38.36088
NC,-81.837769,36.117995
MO,-90.634437,38.739573
SC,-82.110666,34.916102
IN,-84.889416,39.866645
OH,-82.984368,38.788366
KY,-82.720626,38.520125
MS,-90.712043,33.757154
IN,-85.653726,40.062192
NC,-81.940289,35.362685
VA,-81.856028,36.756621
MO,-90.605894,38.790996
OH,-84.265326,39.640948
IN,-86.012764,40.123186
SC,-82.197679,34.685346
IL,-88.878669,39.819682
KY,-82.601424,38.402533
MS,-90.716397,33.742626
IL,-87.636623,40.11941
OH,-84.225259,39.630223
MO,-90.65332,38.760122
GA,-84.949385,32.425654
KY,-82.672361,38.495628
IL,-87.611299,40.127228
MO,-90.699666,38.721029
KY,-82.658182,38.485597
MO,-90.623272,38.794386
OH,-84.159865,39.609737
TN,-81.8008,36.464909
OH,-84.197578,39.630242
MO,-91.7061,37.001521
OH,-82.856914,38.717341
WV,-82.56612,38.397296
KY,-82.627199,38.472071
IN,-85.65171,40.096637
IN,-85.680855,40.101774
SC,-82.068357,34.887693
IL,-87.778862,40.122658
SC,-82.022246,34.991814
MO,-90.661621,38.787562
OH,-82.674985,38.541181
MO,-91.162562,38.218593
OH,-83.806647,39.44807
MO,-90.700872,38.759045
OH,-84.240961,39.676201
MO,-90.997225,38.445311
NC,-81.891825,35.334189
OH,-84.392479,39.745082
IL,-88.931652,39.845876
SC,-81.982921,35.047229
MS,-88.700857,32.409834
OH,-84.218569,39.673276
IL,-90.31927,39.110334
OH,-84.156426,39.653764
IL,-88.970046,39.84588
IN,-85.573575,40.113444
MO,-91.536004,37.63711
OH,-82.524498,38.410879
IL,-87.629617,40.174751
AR,-91.686025,35.249784
MO,-90.699228,38.801729
SC,-82.001028,34.935079
WV,-82.454005,38.336952
OH,-84.109645,39.648909
SC,-81.961632,35.01677
SC,-81.973637,34.984953
NC,-81.858075,35.316978
GA,-83.727381,32.932275
IN,-85.67413,40.14835
OH,-82.506776,38.419428
MO,-90.70025,38.822015
OH,-83.847182,39.522645
MS,-88.668384,32.365785
SC,-81.984828,34.933441
IL,-88.191191,40.097377
IL,-88.955551,39.877055
OH,-84.203769,39.708754
VA,-81.811869,37.094383
AL,-85.713147,32.146833
SC,-81.976805,34.923908
IL,-88.895524,39.907545
MS,-89.540236,32.731248
IL,-88.245203,40.097526
MS,-88.687476,32.356446
MS,-88.683035,32.354239
MO,-90.782521,38.76891
OH,-84.132665,39.688107
SC,-82.046288,34.751602
MO,-91.001845,38.538038
GA,-83.765256,32.879536
MS,-88.728043,32.36388
IL,-88.229836,40.11043
OH,-84.207857,39.731996
IL,-88.574286,40.023807
AR,-91.735798,35.243316
IL,-88.204471,40.11825
IL,-88.293887,40.097945
OH,-84.142494,39.704743
MO,-90.769805,38.805184
WV,-82.456555,38.417507
OH,-84.253871,39.762102
GA,-83.548891,33.004285
GA,-82.716124,33.726601
SC,-81.929578,34.966858
MO,-91.874793,36.714592
MO,-91.871356,36.742259
SC,-81.863219,35.134477
NC,-81.671231,36.206209
IN,-86.493255,40.278639
NC,-81.709992,35.735033
IL,-88.954619,39.919195
OH,-84.4263,39.846005
GA,-83.686913,32.90038
IL,-88.277416,40.120573
SC,-81.894977,35.022625
WV,-82.428315,38.407734
OH,-84.18958,39.75331
IL,-88.259559,40.133496
